City,Previous Period,Current Period,% Change,Week,Song,Song ID,Measure
All Cities,5,6,+20%,20231222,Holding On,1711474240,listeners
Chicago,1,1,0%,20231222,Holding On,1711474240,listeners
Las Vegas,0,1,-,20231222,Holding On,1711474240,listeners
Montréal,0,1,-,20231222,Holding On,1711474240,listeners
Paris,0,1,-,20231222,Holding On,1711474240,listeners
San Jose,0,1,-,20231222,Holding On,1711474240,listeners
Worcester,0,1,-,20231222,Holding On,1711474240,listeners
Berlin,1,0,-100%,20231222,Holding On,1711474240,listeners
Los Angeles,2,0,-100%,20231222,Holding On,1711474240,listeners
Ottawa,1,0,-100%,20231222,Holding On,1711474240,listeners
