City,Previous Period,Current Period,% Change,Week,Song,Song ID,Measure
All Cities,1,1,0%,20240105,The Way That It Was,1711474242,listeners
Burlington,0,1,-,20240105,The Way That It Was,1711474242,listeners
Chicago,1,0,-100%,20240105,The Way That It Was,1711474242,listeners
