City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,14,7,-50%,20241129,Althea,1748029276
Marseille,0,2,-,20241129,Althea,1748029276
Philadelphia,0,2,-,20241129,Althea,1748029276
Anaheim,0,1,-,20241129,Althea,1748029276
Eau Claire,0,1,-,20241129,Althea,1748029276
Helsinki,0,1,-,20241129,Althea,1748029276
Austin,2,0,-100%,20241129,Althea,1748029276
Baltimore,1,0,-100%,20241129,Althea,1748029276
Detroit,1,0,-100%,20241129,Althea,1748029276
Frederick,1,0,-100%,20241129,Althea,1748029276
Honolulu,1,0,-100%,20241129,Althea,1748029276
Kansas City,1,0,-100%,20241129,Althea,1748029276
Paris,2,0,-100%,20241129,Althea,1748029276
Seattle,2,0,-100%,20241129,Althea,1748029276
Sydney,1,0,-100%,20241129,Althea,1748029276
"Washington, D.C.",1,0,-100%,20241129,Althea,1748029276
