City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,5,0,-100%,20241101,All In,1711474237
Montréal,4,0,-100%,20241101,All In,1711474237
Salt Lake City,1,0,-100%,20241101,All In,1711474237
