City,Previous Period,Current Period,% Change,Week,Song,Song ID,Measure
All Cities,3,12,+300%,20250228,Althea,1748029276,listeners
New York City,0,3,-,20250228,Althea,1748029276,listeners
Denver,0,2,-,20250228,Althea,1748029276,listeners
Portland,0,2,-,20250228,Althea,1748029276,listeners
Cincinnati,0,1,-,20250228,Althea,1748029276,listeners
Easton,0,1,-,20250228,Althea,1748029276,listeners
Madrid,0,1,-,20250228,Althea,1748029276,listeners
San Diego,0,1,-,20250228,Althea,1748029276,listeners
São Paulo,0,1,-,20250228,Althea,1748029276,listeners
Luziânia,1,0,-100%,20250228,Althea,1748029276,listeners
Seattle,1,0,-100%,20250228,Althea,1748029276,listeners
"Washington, D.C.",1,0,-100%,20250228,Althea,1748029276,listeners
