City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,3,0,-100%,20250307,Crash,1711474239
Boston,1,0,-100%,20250307,Crash,1711474239
New York City,2,0,-100%,20250307,Crash,1711474239
