City,Previous Period,Current Period,% Change,Week,Song,Song ID,Measure
All Cities,17,10,-41%,20250103,Althea,1748029276,listeners
Austin,0,1,-,20250103,Althea,1748029276,listeners
Baltimore,0,1,-,20250103,Althea,1748029276,listeners
Chicago,0,1,-,20250103,Althea,1748029276,listeners
Cincinnati,1,1,0%,20250103,Althea,1748029276,listeners
Denver,0,1,-,20250103,Althea,1748029276,listeners
Paris,0,1,-,20250103,Althea,1748029276,listeners
Philadelphia,0,1,-,20250103,Althea,1748029276,listeners
Portland,1,1,0%,20250103,Althea,1748029276,listeners
Spokane,0,1,-,20250103,Althea,1748029276,listeners
Atlanta,1,0,-100%,20250103,Althea,1748029276,listeners
Charlotte,1,0,-100%,20250103,Althea,1748029276,listeners
Detroit,0,0,-100%,20250103,Althea,1748029276,listeners
Johannesburg,1,0,-100%,20250103,Althea,1748029276,listeners
Los Angeles,1,0,-100%,20250103,Althea,1748029276,listeners
Madrid,1,0,-100%,20250103,Althea,1748029276,listeners
Miami,1,0,-100%,20250103,Althea,1748029276,listeners
Milwaukee,1,0,-100%,20250103,Althea,1748029276,listeners
Minneapolis,1,0,-100%,20250103,Althea,1748029276,listeners
Norfolk,1,0,-100%,20250103,Althea,1748029276,listeners
Oklahoma City,1,0,-100%,20250103,Althea,1748029276,listeners
Roanoke,1,0,-100%,20250103,Althea,1748029276,listeners
San Antonio,1,0,-100%,20250103,Althea,1748029276,listeners
Sheboygan,1,0,-100%,20250103,Althea,1748029276,listeners
Sydney,1,0,-100%,20250103,Althea,1748029276,listeners
