City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,24,10,-58%,20250103,Althea,1748029276
Austin,0,1,-,20250103,Althea,1748029276
Baltimore,0,1,-,20250103,Althea,1748029276
Chicago,0,1,-,20250103,Althea,1748029276
Cincinnati,3,1,-67%,20250103,Althea,1748029276
Denver,0,1,-,20250103,Althea,1748029276
Paris,0,1,-,20250103,Althea,1748029276
Philadelphia,0,1,-,20250103,Althea,1748029276
Portland,1,1,0%,20250103,Althea,1748029276
Spokane,0,1,-,20250103,Althea,1748029276
Atlanta,2,0,-100%,20250103,Althea,1748029276
Charlotte,1,0,-100%,20250103,Althea,1748029276
Detroit,2,0,-100%,20250103,Althea,1748029276
Johannesburg,1,0,-100%,20250103,Althea,1748029276
Los Angeles,1,0,-100%,20250103,Althea,1748029276
Madrid,2,0,-100%,20250103,Althea,1748029276
Miami,1,0,-100%,20250103,Althea,1748029276
Milwaukee,1,0,-100%,20250103,Althea,1748029276
Minneapolis,1,0,-100%,20250103,Althea,1748029276
Norfolk,1,0,-100%,20250103,Althea,1748029276
Oklahoma City,1,0,-100%,20250103,Althea,1748029276
Roanoke,1,0,-100%,20250103,Althea,1748029276
San Antonio,2,0,-100%,20250103,Althea,1748029276
Sheboygan,1,0,-100%,20250103,Althea,1748029276
Sydney,1,0,-100%,20250103,Althea,1748029276
