City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,4,3,-25%,20240809,Kid,1711474235
New York City,4,2,-50%,20240809,Kid,1711474235
Denver,0,1,-,20240809,Kid,1711474235
