City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,2,29,"+1,350%",20231110,What Home Is,1711474234
Denver,0,7,-,20231110,What Home Is,1711474234
Las Vegas,0,3,-,20231110,What Home Is,1711474234
Albuquerque,0,2,-,20231110,What Home Is,1711474234
Gunnison,0,2,-,20231110,What Home Is,1711474234
Kingston Upon Hull,0,2,-,20231110,What Home Is,1711474234
New York City,0,2,-,20231110,What Home Is,1711474234
Burlington,0,1,-,20231110,What Home Is,1711474234
Daytona Beach,0,1,-,20231110,What Home Is,1711474234
Hong Kong,0,1,-,20231110,What Home Is,1711474234
Houston,0,1,-,20231110,What Home Is,1711474234
Leesburg,0,1,-,20231110,What Home Is,1711474234
London,0,1,-,20231110,What Home Is,1711474234
Mexico City,0,1,-,20231110,What Home Is,1711474234
Raleigh,0,1,-,20231110,What Home Is,1711474234
Rochester,0,1,-,20231110,What Home Is,1711474234
Saint George's,0,1,-,20231110,What Home Is,1711474234
Venice,0,1,-,20231110,What Home Is,1711474234
Castle Rock,1,0,-100%,20231110,What Home Is,1711474234
Danbury,1,0,-100%,20231110,What Home Is,1711474234
