City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,4,3,-25%,20250110,Cycles,1711474233
Boston,0,2,-,20250110,Cycles,1711474233
New York City,1,1,0%,20250110,Cycles,1711474233
Denver,1,0,-100%,20250110,Cycles,1711474233
Hartford,1,0,-100%,20250110,Cycles,1711474233
Montréal,1,0,-100%,20250110,Cycles,1711474233
