City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,3,3,0%,20240628,The Way That It Was,1711474242
Chicago,1,2,+100%,20240628,The Way That It Was,1711474242
Milwaukee,0,1,-,20240628,The Way That It Was,1711474242
Denver,2,0,-100%,20240628,The Way That It Was,1711474242
