City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,7,7,0%,20231124,All In,1711474237
Tokyo,0,4,-,20231124,All In,1711474237
Denver,0,1,-,20231124,All In,1711474237
New York City,0,1,-,20231124,All In,1711474237
St. Louis,1,1,0%,20231124,All In,1711474237
Hartford,1,0,-100%,20231124,All In,1711474237
Nashville,1,0,-100%,20231124,All In,1711474237
Orlando,1,0,-100%,20231124,All In,1711474237
Sacramento,1,0,-100%,20231124,All In,1711474237
Toronto,2,0,-100%,20231124,All In,1711474237
