City,Previous Period,Current Period,% Change,Week,Song,Song ID,Measure
All Cities,2,0,-100%,20241101,All In,1711474237,listeners
Montréal,1,0,-100%,20241101,All In,1711474237,listeners
Salt Lake City,1,0,-100%,20241101,All In,1711474237,listeners
