City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,1,1,0%,20241220,Cycles,1711474233
Dallas,0,1,-,20241220,Cycles,1711474233
New York City,1,0,-100%,20241220,Cycles,1711474233
