City,Previous Period,Current Period,% Change,Week,Song,Song ID,Measure
All Cities,1,1,0%,20241206,Holding On,1711474240,listeners
Seattle,0,1,-,20241206,Holding On,1711474240,listeners
San Jose,1,0,-100%,20241206,Holding On,1711474240,listeners
