City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,1,2,+100%,20240216,Holding On,1711474240
Austin,0,1,-,20240216,Holding On,1711474240
San Jose,1,1,0%,20240216,Holding On,1711474240
