City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,2,5,+150%,20241025,All In,1711474237
Montréal,0,4,-,20241025,All In,1711474237
Salt Lake City,2,1,-50%,20241025,All In,1711474237
