City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,2,4,+100%,20240913,What Home Is,1711474234
Denver,0,4,-,20240913,What Home Is,1711474234
New York City,2,0,-100%,20240913,What Home Is,1711474234
