City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,1,5,+400%,20240621,Slipping Away,1711474243
Denver,0,2,-,20240621,Slipping Away,1711474243
Chicago,1,1,0%,20240621,Slipping Away,1711474243
Dallas,0,1,-,20240621,Slipping Away,1711474243
New Orleans,0,1,-,20240621,Slipping Away,1711474243
