City,Previous Period,Current Period,% Change,Week,Song,Song ID,Measure
All Cities,8,8,0%,20231215,Cycles,1711474233,listeners
Chicago,2,1,-50%,20231215,Cycles,1711474233,listeners
Detroit,0,1,-,20231215,Cycles,1711474233,listeners
Los Angeles,0,1,-,20231215,Cycles,1711474233,listeners
Ottawa,0,1,-,20231215,Cycles,1711474233,listeners
San Jose,0,1,-,20231215,Cycles,1711474233,listeners
Tokyo,0,1,-,20231215,Cycles,1711474233,listeners
Toronto,1,1,0%,20231215,Cycles,1711474233,listeners
Castle Rock,1,0,-100%,20231215,Cycles,1711474233,listeners
Dallas,1,0,-100%,20231215,Cycles,1711474233,listeners
Denver,1,0,-100%,20231215,Cycles,1711474233,listeners
Las Vegas,1,0,-100%,20231215,Cycles,1711474233,listeners
Orangeville,0,0,-,20231215,Cycles,1711474233,listeners
Topeka,1,0,-100%,20231215,Cycles,1711474233,listeners
