City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,5,2,-60%,20250321,What Home Is,1711474234
Daytona Beach,0,1,-,20250321,What Home Is,1711474234
Lisbon,4,1,-75%,20250321,What Home Is,1711474234
Porto,1,0,-100%,20250321,What Home Is,1711474234
