City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,18,7,-61%,20231117,All In,1711474237
Toronto,0,2,-,20231117,All In,1711474237
Hartford,0,1,-,20231117,All In,1711474237
Nashville,0,1,-,20231117,All In,1711474237
Orlando,0,1,-,20231117,All In,1711474237
Sacramento,0,1,-,20231117,All In,1711474237
St. Louis,0,1,-,20231117,All In,1711474237
Albuquerque,1,0,-100%,20231117,All In,1711474237
Daytona Beach,1,0,-100%,20231117,All In,1711474237
Denver,4,0,-100%,20231117,All In,1711474237
Gunnison,1,0,-100%,20231117,All In,1711474237
Houston,1,0,-100%,20231117,All In,1711474237
Kingston Upon Hull,1,0,-100%,20231117,All In,1711474237
Las Vegas,2,0,-100%,20231117,All In,1711474237
Leesburg,1,0,-100%,20231117,All In,1711474237
London,1,0,-100%,20231117,All In,1711474237
Mexico City,1,0,-100%,20231117,All In,1711474237
New York City,2,0,-100%,20231117,All In,1711474237
Raleigh,1,0,-100%,20231117,All In,1711474237
Saint George's,1,0,-100%,20231117,All In,1711474237
