City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,2,2,0%,20240322,All In,1711474237
Tokyo,0,2,-,20240322,All In,1711474237
New York City,1,0,-100%,20240322,All In,1711474237
