City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,1,1,0%,20240726,All In,1711474237
Salt Lake City,0,1,-,20240726,All In,1711474237
Las Vegas,1,0,-100%,20240726,All In,1711474237
