City,Previous Period,Current Period,% Change,Week,Song,Song ID,Measure
All Cities,9,13,+44%,20241011,Althea,1748029276,listeners
Boston,0,2,-,20241011,Althea,1748029276,listeners
Philadelphia,0,2,-,20241011,Althea,1748029276,listeners
Calgary,0,1,-,20241011,Althea,1748029276,listeners
Charlotte,0,1,-,20241011,Althea,1748029276,listeners
Denver,0,1,-,20241011,Althea,1748029276,listeners
Glasgow,0,1,-,20241011,Althea,1748029276,listeners
New York City,1,1,0%,20241011,Althea,1748029276,listeners
Pittsburgh,0,1,-,20241011,Althea,1748029276,listeners
Seattle,1,1,0%,20241011,Althea,1748029276,listeners
Sydney,0,1,-,20241011,Althea,1748029276,listeners
Worcester,1,1,0%,20241011,Althea,1748029276,listeners
Dallas,1,0,-100%,20241011,Althea,1748029276,listeners
Detroit,1,0,-100%,20241011,Althea,1748029276,listeners
Indianapolis,0,0,-,20241011,Althea,1748029276,listeners
Minneapolis,1,0,-100%,20241011,Althea,1748029276,listeners
Paris,1,0,-100%,20241011,Althea,1748029276,listeners
Prague,1,0,-100%,20241011,Althea,1748029276,listeners
Springfield,0,0,-,20241011,Althea,1748029276,listeners
St. Louis,1,0,-100%,20241011,Althea,1748029276,listeners
