City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,1,3,+200%,20240322,The Way That It Was,1711474242
Bridgeport,0,1,-,20240322,The Way That It Was,1711474242
Cape Coral,0,1,-,20240322,The Way That It Was,1711474242
Tokyo,0,1,-,20240322,The Way That It Was,1711474242
