City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,5,1,-80%,20240105,Kid,1711474235
New York City,1,1,0%,20240105,Kid,1711474235
Chicago,3,0,-100%,20240105,Kid,1711474235
Osaka,1,0,-100%,20240105,Kid,1711474235
