City,Previous Period,Current Period,% Change,Week,Song,Song ID,Measure
All Cities,2,1,-50%,20240712,Holding On,1711474240,listeners
London,1,0,-100%,20240712,Holding On,1711474240,listeners
Richmond,1,0,-100%,20240712,Holding On,1711474240,listeners
