City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,4,1,-75%,20240105,The Way That It Was,1711474242
Burlington,0,1,-,20240105,The Way That It Was,1711474242
Chicago,4,0,-100%,20240105,The Way That It Was,1711474242
