City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,4,2,-50%,20240119,The Way That It Was,1711474242
Billings,0,2,-,20240119,The Way That It Was,1711474242
Albuquerque,1,0,-100%,20240119,The Way That It Was,1711474242
Gunnison,1,0,-100%,20240119,The Way That It Was,1711474242
New York City,2,0,-100%,20240119,The Way That It Was,1711474242
