City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,1,1,0%,20241004,The Way That It Was,1711474242
New York City,0,1,-,20241004,The Way That It Was,1711474242
Brasília,1,0,-100%,20241004,The Way That It Was,1711474242
