City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,3,1,-67%,20231201,Easy,1711474241
Fort Worth,0,1,-,20231201,Easy,1711474241
New York City,1,0,-100%,20231201,Easy,1711474241
Tokyo,2,0,-100%,20231201,Easy,1711474241
