City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,2,2,0%,20240126,Holding On,1711474240
New York City,0,2,-,20240126,Holding On,1711474240
San Jose,2,0,-100%,20240126,Holding On,1711474240
