City,Previous Period,Current Period,% Change,Week,Song,Song ID,Measure
All Cities,3,4,+33%,20250418,Cycles,1711474233,plays
Austin,0,1,-,20250418,Cycles,1711474233,plays
Kingston,0,1,-,20250418,Cycles,1711474233,plays
Philadelphia,0,1,-,20250418,Cycles,1711474233,plays
Seattle,0,1,-,20250418,Cycles,1711474233,plays
Portland,1,0,-100%,20250418,Cycles,1711474233,plays
Riverside,1,0,-100%,20250418,Cycles,1711474233,plays
Salt Lake City,1,0,-100%,20250418,Cycles,1711474233,plays
