City,Previous Period,Current Period,% Change,Week,Song,Song ID,Measure
All Cities,14,4,-71%,20231117,Kid,1711474235,listeners
Hartford,0,1,-,20231117,Kid,1711474235,listeners
Nashville,0,1,-,20231117,Kid,1711474235,listeners
St. Louis,0,1,-,20231117,Kid,1711474235,listeners
Toronto,0,1,-,20231117,Kid,1711474235,listeners
Albuquerque,1,0,-100%,20231117,Kid,1711474235,listeners
Burlington,0,0,-100%,20231117,Kid,1711474235,listeners
Daytona Beach,1,0,-100%,20231117,Kid,1711474235,listeners
Denver,2,0,-100%,20231117,Kid,1711474235,listeners
Gunnison,1,0,-100%,20231117,Kid,1711474235,listeners
Hong Kong,1,0,-100%,20231117,Kid,1711474235,listeners
Houston,1,0,-100%,20231117,Kid,1711474235,listeners
Kingston Upon Hull,1,0,-100%,20231117,Kid,1711474235,listeners
Las Vegas,1,0,-100%,20231117,Kid,1711474235,listeners
London,0,0,-100%,20231117,Kid,1711474235,listeners
Mexico City,1,0,-100%,20231117,Kid,1711474235,listeners
New York City,1,0,-100%,20231117,Kid,1711474235,listeners
Orlando,0,0,-,20231117,Kid,1711474235,listeners
Raleigh,1,0,-100%,20231117,Kid,1711474235,listeners
Saint George's,1,0,-100%,20231117,Kid,1711474235,listeners
Venice,1,0,-100%,20231117,Kid,1711474235,listeners
