City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,5,1,-80%,20241213,Cycles,1711474233
New York City,0,1,-,20241213,Cycles,1711474233
Denver,5,0,-100%,20241213,Cycles,1711474233
