City,Previous Period,Current Period,% Change,Week,Song,Song ID,Measure
All Cities,4,3,-25%,20240412,Cycles,1711474233,listeners
Denver,0,1,-,20240412,Cycles,1711474233,listeners
New York City,1,1,0%,20240412,Cycles,1711474233,listeners
Salt Lake City,0,1,-,20240412,Cycles,1711474233,listeners
Bratislava,1,0,-100%,20240412,Cycles,1711474233,listeners
Dallas,1,0,-100%,20240412,Cycles,1711474233,listeners
Tokyo,1,0,-100%,20240412,Cycles,1711474233,listeners
