City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,1,5,+400%,20250314,Slipping Away,1711474243
Lisbon,1,4,+300%,20250314,Slipping Away,1711474243
New York City,0,1,-,20250314,Slipping Away,1711474243
