City,Previous Period,Current Period,% Change,Week,Song,Song ID,Measure
All Cities,12,7,-42%,20250307,Althea,1748029276,listeners
Charlotte,0,1,-,20250307,Althea,1748029276,listeners
Detroit,0,1,-,20250307,Althea,1748029276,listeners
Hartford,0,1,-,20250307,Althea,1748029276,listeners
Lisbon,0,1,-,20250307,Althea,1748029276,listeners
Madison,0,1,-,20250307,Althea,1748029276,listeners
North Myrtle Beach,0,1,-,20250307,Althea,1748029276,listeners
Portland,2,1,-50%,20250307,Althea,1748029276,listeners
Atlanta,0,0,-,20250307,Althea,1748029276,listeners
Cincinnati,1,0,-100%,20250307,Althea,1748029276,listeners
Denver,2,0,-100%,20250307,Althea,1748029276,listeners
Easton,1,0,-100%,20250307,Althea,1748029276,listeners
Madrid,1,0,-100%,20250307,Althea,1748029276,listeners
New York City,3,0,-100%,20250307,Althea,1748029276,listeners
San Diego,1,0,-100%,20250307,Althea,1748029276,listeners
São Paulo,1,0,-100%,20250307,Althea,1748029276,listeners
