City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,4,1,-75%,20241101,What Home Is,1711474234
Salt Lake City,0,1,-,20241101,What Home Is,1711474234
Montréal,4,0,-100%,20241101,What Home Is,1711474234
