City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,3,1,-67%,20240705,Kid,1711474235
London,0,1,-,20240705,Kid,1711474235
Chicago,2,0,-100%,20240705,Kid,1711474235
Denver,1,0,-100%,20240705,Kid,1711474235
