City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,4,2,-50%,20240209,Cycles,1711474233
New York City,3,2,-33%,20240209,Cycles,1711474233
Paris,1,0,-100%,20240209,Cycles,1711474233
