City,Previous Period,Current Period,% Change,Week,Song,Song ID,Measure
New York City,3,0,-100%,20250418,That Thing,1807227251,plays
Newburgh,1,0,-100%,20250418,That Thing,1807227251,plays
Norfolk,1,0,-100%,20250418,That Thing,1807227251,plays
Palma,1,0,-100%,20250418,That Thing,1807227251,plays
Paris,1,0,-100%,20250418,That Thing,1807227251,plays
Phoenix,2,0,-100%,20250418,That Thing,1807227251,plays
Pittsburgh,1,0,-100%,20250418,That Thing,1807227251,plays
Portland,2,0,-100%,20250418,That Thing,1807227251,plays
Provo,1,0,-100%,20250418,That Thing,1807227251,plays
Regina,1,0,-100%,20250418,That Thing,1807227251,plays
Rennes,1,0,-100%,20250418,That Thing,1807227251,plays
Richmond,1,0,-100%,20250418,That Thing,1807227251,plays
Riverside,1,0,-100%,20250418,That Thing,1807227251,plays
Roanoke,1,0,-100%,20250418,That Thing,1807227251,plays
San Jose,4,0,-100%,20250418,That Thing,1807227251,plays
San Luis Obispo,1,0,-100%,20250418,That Thing,1807227251,plays
Sarasota,2,0,-100%,20250418,That Thing,1807227251,plays
Sarnia,1,0,-100%,20250418,That Thing,1807227251,plays
Sherbrooke,1,0,-100%,20250418,That Thing,1807227251,plays
Spokane,1,0,-100%,20250418,That Thing,1807227251,plays
St. Louis,1,0,-100%,20250418,That Thing,1807227251,plays
Taipei,1,0,-100%,20250418,That Thing,1807227251,plays
Thousand Oaks,1,0,-100%,20250418,That Thing,1807227251,plays
Toms River,1,0,-100%,20250418,That Thing,1807227251,plays
Toronto,3,0,-100%,20250418,That Thing,1807227251,plays
Vancouver,2,0,-100%,20250418,That Thing,1807227251,plays
Victoria,1,0,-100%,20250418,That Thing,1807227251,plays
"Washington, D.C.",2,0,-100%,20250418,That Thing,1807227251,plays
Wellington,1,0,-100%,20250418,That Thing,1807227251,plays
Wilmington,2,0,-100%,20250418,That Thing,1807227251,plays
Winnipeg,1,0,-100%,20250418,That Thing,1807227251,plays
Worcester,1,0,-100%,20250418,That Thing,1807227251,plays
Zürich,1,0,-100%,20250418,That Thing,1807227251,plays
Ōita,1,0,-100%,20250418,That Thing,1807227251,plays
