City,Previous Period,Current Period,% Change,Week,Song,Song ID,Measure
All Cities,0,13,-,20231110,Easy,1711474241,listeners
Denver,0,2,-,20231110,Easy,1711474241,listeners
Albuquerque,0,1,-,20231110,Easy,1711474241,listeners
Boston,0,1,-,20231110,Easy,1711474241,listeners
Daytona Beach,0,1,-,20231110,Easy,1711474241,listeners
Gunnison,0,1,-,20231110,Easy,1711474241,listeners
Indianapolis,0,1,-,20231110,Easy,1711474241,listeners
Kingston Upon Hull,0,1,-,20231110,Easy,1711474241,listeners
Las Vegas,0,1,-,20231110,Easy,1711474241,listeners
New York City,0,1,-,20231110,Easy,1711474241,listeners
Raleigh,0,1,-,20231110,Easy,1711474241,listeners
Saint George's,0,1,-,20231110,Easy,1711474241,listeners
South Bend,0,1,-,20231110,Easy,1711474241,listeners
London,0,0,-,20231110,Easy,1711474241,listeners
