City,Previous Period,Current Period,% Change,Week,Song,Song ID,Measure
All Cities,2,2,0%,20240216,What Home Is,1711474234,listeners
Austin,0,1,-,20240216,What Home Is,1711474234,listeners
Salt Lake City,0,1,-,20240216,What Home Is,1711474234,listeners
Castle Rock,1,0,-100%,20240216,What Home Is,1711474234,listeners
Denver,1,0,-100%,20240216,What Home Is,1711474234,listeners
