City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,1,3,+200%,20240301,Holding On,1711474240
San Jose,0,2,-,20240301,Holding On,1711474240
"Washington, D.C.",0,1,-,20240301,Holding On,1711474240
Syracuse,1,0,-100%,20240301,Holding On,1711474240
