City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,2,1,-50%,20240126,All In,1711474237
New York City,0,1,-,20240126,All In,1711474237
Dallas,1,0,-100%,20240126,All In,1711474237
Gunnison,1,0,-100%,20240126,All In,1711474237
