City,Previous Period,Current Period,% Change,Week,Song,Song ID,Measure
All Cities,10,12,+20%,20241122,Althea,1748029276,listeners
Austin,0,2,-,20241122,Althea,1748029276,listeners
Baltimore,1,1,0%,20241122,Althea,1748029276,listeners
Detroit,0,1,-,20241122,Althea,1748029276,listeners
Frederick,0,1,-,20241122,Althea,1748029276,listeners
Honolulu,0,1,-,20241122,Althea,1748029276,listeners
Kansas City,0,1,-,20241122,Althea,1748029276,listeners
Paris,1,1,0%,20241122,Althea,1748029276,listeners
Seattle,0,1,-,20241122,Althea,1748029276,listeners
Sydney,0,1,-,20241122,Althea,1748029276,listeners
"Washington, D.C.",1,1,0%,20241122,Althea,1748029276,listeners
Atlanta,1,0,-100%,20241122,Althea,1748029276,listeners
Cincinnati,1,0,-100%,20241122,Althea,1748029276,listeners
Lake Charles,1,0,-100%,20241122,Althea,1748029276,listeners
Milan,1,0,-100%,20241122,Althea,1748029276,listeners
New York City,1,0,-100%,20241122,Althea,1748029276,listeners
Philadelphia,1,0,-100%,20241122,Althea,1748029276,listeners
