City,Previous Period,Current Period,% Change,Week,Song,Song ID,Measure
All Cities,2,6,+200%,20240621,Cycles,1711474233,listeners
Chicago,1,2,+100%,20240621,Cycles,1711474233,listeners
Denver,0,1,-,20240621,Cycles,1711474233,listeners
Frankfurt Am Main,0,1,-,20240621,Cycles,1711474233,listeners
Gunnison,0,1,-,20240621,Cycles,1711474233,listeners
Springfield,0,1,-,20240621,Cycles,1711474233,listeners
New York City,1,0,-100%,20240621,Cycles,1711474233,listeners
