City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,1,3,+200%,20240112,All In,1711474237
New York City,0,2,-,20240112,All In,1711474237
Burlington,0,1,-,20240112,All In,1711474237
Seattle,1,0,-100%,20240112,All In,1711474237
