City,Previous Period,Current Period,% Change,Week,Song,Song ID,Measure
All Cities,6,15,+150%,20241213,Althea,1748029276,listeners
Atlanta,0,3,-,20241213,Althea,1748029276,listeners
Boston,0,1,-,20241213,Althea,1748029276,listeners
Brisbane,0,1,-,20241213,Althea,1748029276,listeners
Calgary,0,1,-,20241213,Althea,1748029276,listeners
Chongqing,0,1,-,20241213,Althea,1748029276,listeners
Columbus,0,1,-,20241213,Althea,1748029276,listeners
Hartford,0,1,-,20241213,Althea,1748029276,listeners
Honolulu,0,1,-,20241213,Althea,1748029276,listeners
Milwaukee,0,1,-,20241213,Althea,1748029276,listeners
Salt Lake City,0,1,-,20241213,Althea,1748029276,listeners
Sydney,0,1,-,20241213,Althea,1748029276,listeners
Wheeling,0,1,-,20241213,Althea,1748029276,listeners
Bangkok,1,0,-100%,20241213,Althea,1748029276,listeners
Glasgow,1,0,-100%,20241213,Althea,1748029276,listeners
Helsinki,1,0,-100%,20241213,Althea,1748029276,listeners
London,2,0,-100%,20241213,Althea,1748029276,listeners
Los Angeles,1,0,-100%,20241213,Althea,1748029276,listeners
