City,Previous Period,Current Period,% Change,Week,Song,Song ID
All Cities,3,7,+133%,20240621,Holding On,1711474240
Chicago,2,5,+150%,20240621,Holding On,1711474240
Denver,0,2,-,20240621,Holding On,1711474240
Netanya,1,0,-100%,20240621,Holding On,1711474240
