City,Previous Period,Current Period,% Change,Week,Song,Song ID,Measure
All Cities,1,3,+200%,20240809,All In,1711474237,listeners
Charlotte,0,1,-,20240809,All In,1711474237,listeners
Las Vegas,0,1,-,20240809,All In,1711474237,listeners
New York City,1,1,0%,20240809,All In,1711474237,listeners
